Atelier Firis: The Alchemist and the Mysterious Journey / フィリスのアトリエ ～不思議な旅の錬金術士～,558,"7 Mar, 2017","RPG, Anime, JRPG, Female Protagonist, Cute, Crafting, Great Soundtrack, Singleplayer, Adventure, Open World, Turn-Based Combat, Fantasy, Turn-Based, Nudity"
Z Dawn,174,"6 Dec, 2019","Strategy, RPG, Indie, Turn-Based, Survival, Hex Grid, Turn-Based Strategy, Roguelite, Turn-Based Combat, Crafting, Building, Strategy RPG, Post-apocalyptic, Atmospheric, 2D, 4X, Stylized, Loot, Zombies, Action"
Space Bob vs. The Replicons,73,"28 Sep, 2018","Survival, Open World, Action RPG, Sandbox, Physics, Resource Management, Loot, Crafting, Multiplayer, Adventure, Platformer, Exploration, Side Scroller, Building, Space, 2D, Singleplayer, Casual, Action, Indie"
LandTraveller,25,"9 Jun, 2017","Pixel Graphics, Cute, Crafting, Top-Down, Action RPG, Indie, JRPG, Early Access, Character Customization, Building, Exploration, Sandbox, Fantasy, Procedural Generation, Mining, Sci-fi, CRPG, Singleplayer, Multiplayer, RPG"
Realms of Magic,333,"6 Dec, 2017","RPG, Adventure, Open World Survival Craft, Indie, Open World, Action, Sandbox, Survival, 2D, Early Access, Pixel Graphics, Platformer, Crafting"
The Repopulation,911,"22 Dec, 2014","Massively Multiplayer, RPG, Sandbox, Indie, Sci-fi, Crafting, MMORPG, Open World, Early Access, Multiplayer, PvP, Open World Survival Craft, PvE, Survival"
Merchant,456,"8 Oct, 2018","RPG, Free to Play, Simulation, Pixel Graphics, Casual, Management, Indie, Singleplayer, Crafting, Clicker"
Therian Saga,452,"27 Mar, 2017","Free to Play, Adventure, RPG, Massively Multiplayer, Strategy, Crafting, Multiplayer, MMORPG, Action, Open World, Puzzle, Simulation, Exploration, Fantasy, Resource Management, Asynchronous Multiplayer, Indie, RTS, Old School, PvP"
Assembly Planter,109,"4 Aug, 2020","Indie, Strategy, Simulation, Automation, Agriculture, Farming Sim, Building, Crafting, Voxel, Utilities, City Builder"
helionaut,93,"6 Jul, 2020","Indie, Action, Adventure, Simulation, Sci-fi, Space, Procedural Generation, Open World, Crafting, Cute, Colorful, Open World Survival Craft, GameMaker"
Vortex: The Gateway,292,"22 Mar, 2016","Open World Survival Craft, Survival, Adventure, Open World, Action, Indie, Crafting, Survival Horror, Aliens, Building, Horror, Early Access, First-Person"
Realms of Magic,333,"6 Dec, 2017","RPG, Adventure, Open World Survival Craft, Indie, Open World, Action, Sandbox, Survival, 2D, Early Access, Pixel Graphics, Platformer, Crafting"
Craftlands Workshoppe,70,"13 Oct, 2020","Early Access, Trading, Management, Automation, Crafting, City Builder, Collectathon, Building, Character Customization, RPG, Cute, Isometric, Third Person, Moddable, Adventure, Resource Management, Asynchronous Multiplayer, Singleplayer, Indie, Simulation"
Коты Воители,19,"21 May, 2021","Strategy, Survival, Tower Defense, RTS, Action, Family Friendly, Singleplayer, Cats, Combat, Economy, Auto Battler, Resource Management, Perma Death, Tactical, Top-Down, Crafting, 2D, Casual, Cute, Third Person"
Andarilho,869,"12 Nov, 2020","Indie, Casual, Action, Adventure, Post-apocalyptic, Sci-fi, Survival, Building, Driving, Mining, Resource Management, Crafting, Hunting, Zombies, Aliens, Singleplayer, Action-Adventure, Open World Survival Craft, First-Person, FPS"
Novus Inceptio,955,"5 Oct, 2015","Open World Survival Craft, Survival, Open World, Adventure, Sandbox, Crafting, Simulation, Early Access, RPG, Base Building, Building, Singleplayer, Indie, First-Person, Third Person, Post-apocalyptic, Great Soundtrack, Action, Exploration, Action RPG"
Cube Life: Island Survival,112,"20 Apr, 2018","Open World Survival Craft, Adventure, Indie, Sandbox, Building, Open World, Survival, Singleplayer, Exploration, Crafting, Level Editor, Atmospheric, Pixel Graphics, Multiplayer, Voxel"
GRAV,4418,"8 Jan, 2015","Open World Survival Craft, Survival, Open World, Base Building, Sandbox, Multiplayer, Crafting, Space, Adventure, Co-op, Action, RPG, Early Access, Sci-fi, Third Person, Indie, Shooter, Massively Multiplayer, Singleplayer, Futuristic"
Someday You'll Return,374,"5 May, 2020","Adventure, Indie, Horror, Gore, Violent, First-Person, Psychological Horror, Great Soundtrack, Singleplayer, Exploration, Narration, Stealth, Nature, Crafting"
ToGather:Island,42,"3 Dec, 2019","Indie, Survival, Adventure, Simulation, Cute, Crafting, Action, Early Access, Action-Adventure, Exploration, Cartoony, 3D, Cartoon, Colorful, Stylized, Third Person, Building, Fantasy, Open World, Combat"
Circadian City,109,"1 Oct, 2020","Life Sim, RPG, Pixel Graphics, Farming Sim, Agriculture, Simulation, Relaxing, Crafting, Sandbox, Indie, Building, Singleplayer, Casual, Great Soundtrack, 2D, Early Access, Dating Sim, Strategy, Top-Down, Character Customization"
FortressCraft : Chapter 1,14,"16 Apr, 2021","Voxel, Building, Choose Your Own Adventure, Adventure, City Builder, Crafting, Casual, Atmospheric, God Game, Sandbox, Base Building, Open World, Procedural Generation, Walking Simulator, Stylized, Destruction, Old School, Colorful, 3D, LEGO"
Mini Countries,49,"12 Feb, 2021","Puzzle, Building, Crafting, Investigation, Management, Transportation, RTS, Grand Strategy, Strategy, 3D, Cute, Relaxing, Casual, Simulation, Minimalist, Realistic, Tactical, Atmospheric, Multiplayer, Singleplayer"
Death Rattle - Hell Unleashed,10,"3 Jun, 2021","Destruction, Shooter, Horror, Violent, Gore, Hack and Slash, Medieval, Crafting, Demons, Magic, First-Person, Singleplayer, 3D, FPS, Souls-like, Atmospheric, Action, RPG, Open World, Realistic"
Blacksmith of the Sand Kingdom,93,"6 Jan, 2021","RPG, Adventure, Fantasy, Party-Based RPG, Management, Visual Novel, Crafting, Exploration, Turn-Based Tactics, Turn-Based Combat, Singleplayer, Collectathon, Pixel Graphics, 2D, Character Customization, Top-Down, Old School, Medieval, Story Rich, Magic"
3DRPG,97,"12 Jan, 2016","RPG, Procedural Generation, Roguelike, Voxel, Crafting, Party-Based RPG, Retro, Character Customization, Open World, Sandbox, Roguelite, JRPG, Dungeon Crawler, Mystery Dungeon, Turn-Based Tactics, Pixel Graphics, Fantasy, Turn-Based Combat, Parody , Indie"
Satellite Repairman,25,"2 Feb, 2017","Action, Indie, Simulation, Space, Arcade, Fast-Paced, Base Building, 2D Platformer, Side Scroller, Exploration, 2D, Futuristic, Automation, Atmospheric, Crafting, Singleplayer, Casual"
Galactic Crew II,11,"6 May, 2021","Early Access, Casual, Simulation, Strategy, Base Building, Exploration, Space Sim, Roguelike, Strategy RPG, 4X, Colony Sim, Dungeon Crawler, Realistic, Choices Matter, Crafting, Level Editor, Moddable, Procedural Generation, Multiplayer, Singleplayer"
Shadows of Kurgansk,183,"15 Dec, 2016","Survival, Simulation, Indie, Action, Adventure, RPG, Zombies, Sandbox, Horror, Crafting, Singleplayer, FPS, First-Person, Post-apocalyptic, Atmospheric, Open World, Early Access, Multiplayer"
World Seed,104,"28 Feb, 2020","Roguelike, Multiplayer, RPG, Fantasy, Text-Based, Relaxing, Indie, Grid-Based Movement, Strategy, Free to Play, Board Game, Card Game, Roguelite, Crafting, Massively Multiplayer, PvP, Turn-Based Combat, Co-op, Online Co-Op, Singleplayer"
Journey Of Life,551,"1 Feb, 2021","Simulation, RPG, Survival, Indie, Action, Crafting, Multiplayer, Sandbox, Open World, Co-op, Early Access, Singleplayer, First-Person, Building, Base Building, FPS, Controller, Nudity, Exploration, City Builder"
Jetman Go,168,"29 Sep, 2017","Action, Casual, Indie, FPS, Multiplayer, Co-op, Free to Play, Sci-fi, Adventure, Sports, Crafting, Survival, Jet, Arena Shooter, Funny, Difficult, Atmospheric, Walking Simulator, Simulation, Memes"
A Little Shop in Squirrel Town,39,"8 Jan, 2021","Early Access, Simulation, Trading, Economy, Agriculture, Crafting, Building, RPG, Casual, Management, Life Sim, Medieval, Base Building, Farming Sim, Character Customization, CRPG, Strategy, 2D, Cute, Relaxing"
Knight Eternal,15,"5 Nov, 2019","RPG, Retro, Indie, Pixel Graphics, Party-Based RPG, Character Customization, Crafting, Turn-Based Combat, Old School, Adventure, JRPG, Female Protagonist, Turn-Based, Fantasy, Singleplayer, 2D, RPGMaker, Casual, Anime, Action"
Dead Age,3875,"4 Nov, 2016","RPG, Zombies, Strategy, Survival, Turn-Based Combat, Adventure, Casual, Simulation, Action, Indie, Post-apocalyptic, Turn-Based, Singleplayer, Party-Based RPG, Roguelike, Crafting, Roguelite, Turn-Based Strategy, Dungeon Crawler, Procedural Generation"
Embark,328,"18 Apr, 2019","Colony Sim, Base Building, Strategy, Indie, Simulation, Early Access, Survival, Sandbox, Building, Crafting, Open World, Management, Singleplayer, 3D, Moddable, Sci-fi, Voxel"
Doodle Kingdom,94,"9 Jun, 2016","Casual, Indie, Simulation, Puzzle, 2D, Action, Clicker, Crafting, Sandbox, Memes, Cute, Minimalist, Funny, Education, God Game, Experimental, Illuminati, Open World, Trading Card Game"
Surviving West,20,"24 Sep, 2021","Adventure, Crafting, Exploration, Loot, Building, PvE, Sandbox, Fishing, PvP, Third Person, Tutorial, Action-Adventure, Character Customization, Cooking, Base Building, Open World, Stylized, Multiplayer, Singleplayer, Choose Your Own Adventure"
AreaZ,28,"23 Oct, 2019","Open World Survival Craft, Survival, Open World, Female Protagonist, Nudity, Crafting, Exploration, Sandbox, Singleplayer, Third Person, FPS, Walking Simulator, Simulation, Nature, Early Access, Indie, Action, Violent, Adventure, 3D"
Lord of Dwarves,58,"22 May, 2020","Indie, Simulation, Strategy, Building, Sandbox, Base Building, Procedural Generation, Resource Management, Colony Sim, Survival, Singleplayer, Crafting, Automation, Management, City Builder, Time Management, Fantasy, Adventure, Voxel"
Survival RPG: The Lost Treasure,15,"9 Jan, 2021","Adventure, Fantasy, Exploration, Crafting, Open World Survival Craft, Retro, 2D, Pixel Graphics, Survival, Mining, RPG, Action RPG, Singleplayer, Action-Adventure, Top-Down, 1990's, Resource Management, Medieval, Combat, Casual"
How To Survive: Third Person Standalone,1107,"2 Jul, 2015","Survival, Zombies, Open World Survival Craft, Action, Multiplayer, Adventure, Crafting, Third Person, Open World, RPG, Co-op, Singleplayer, Horror, Third-Person Shooter, Survival Horror, Indie, Gore, Post-apocalyptic, Shooter, Building"
Realtime Mining Simulator,12,"28 Mar, 2021","Simulation, Farming Sim, First-Person, Realistic, Automation, Relaxing, Management, Economy, Early Access, Indie, Crafting, Singleplayer"
Echo of the Wilds,118,"10 Jun, 2014","Survival, Roguelite, Crafting, Adventure, Sandbox, Exploration, Pixel Graphics, Open World, Singleplayer, Atmospheric, Replay Value, Indie, 2D, Mystery, Puzzle, Survival Horror, Simulation, Roguelike, Psychological Horror, GameMaker"
Artificer: Science of Magic,47,"10 Sep, 2020","RPG, Fantasy, Adventure, Exploration, Indie, Magic, Crafting, Survival, Singleplayer, Dark Fantasy, Atmospheric, Sandbox, Roguelike, Building, Action RPG, Isometric, Great Soundtrack, Perma Death, Lore-Rich, Dungeon Crawler"
Dead Maze,4039,"13 Feb, 2018","Free to Play, Survival, Zombies, Massively Multiplayer, Multiplayer, Open World, 2D, Action, Adventure, Co-op, MMORPG, Post-apocalyptic, Online Co-Op, Crafting, Loot, Isometric, Character Customization, Fighting, Cartoony, Cartoon"
ZIC: Survival,33,"18 Jun, 2019","Survival, Open World, Crafting, Zombies, Post-apocalyptic, Story Rich, Indie, Simulation, Action, Violent, Singleplayer, Roguelite, Base Building, Funny, Building, Horror, Top-Down, Top-Down Shooter, Survival Horror, Blood"
Phoning Home,767,"7 Feb, 2017","Adventure, Action, Indie, Survival, Open World Survival Craft, Open World, Exploration, Crafting, Robots, Sci-fi, Atmospheric, Singleplayer, Nature, Third Person, Story Rich, Mystery, Puzzle, Great Soundtrack, Futuristic, Silent Protagonist"
Blockscape,704,"3 Jul, 2014","Open World Survival Craft, Sandbox, Open World, Survival, Crafting, Building, Indie, Multiplayer, Simulation, Casual, Exploration, RPG, Adventure, Early Access, Strategy, Voxel, Singleplayer, First-Person, Co-op, Action"
Cadria Item Shop,1273,"23 Aug, 2018","Free to Play, Casual, Simulation, RPG, Indie, Crafting, Anime"
Wurm Online,1432,"24 Jul, 2020","Free to Play, Massively Multiplayer, RPG, Sandbox, Adventure, Indie, Building, Open World Survival Craft, MMORPG, PvP, Online Co-Op, PvE, Fantasy, Survival, Multiplayer, Open World, Crafting"
Deichgraf,12,"19 Apr, 2021","Simulation, 2D, Strategy, Crafting, Resource Management, Building, Immersive Sim, City Builder, Top-Down, Atmospheric, Indie, Management, Singleplayer, Family Friendly, Physics, Colony Sim, Historical, Economy, Base Building, Early Access"
Darkout,545,"4 Dec, 2013","Sandbox, Indie, Crafting, Action, Survival, Adventure, Sci-fi, Platformer, Side Scroller, Early Access, 2D, Space, Singleplayer, Procedural Generation"
Craft In Abyss,34,"30 Jan, 2021","Simulation, RPG, Indie, Strategy, Action, Crafting, Survival, Tower Defense, Roguelite, Building, Roguelike, 3D, Early Access, Hand-drawn, Linear, Base Building, Perma Death, Singleplayer, Arcade, 2D"
Timber and Stone,582,"20 Oct, 2015","Survival, City Builder, Strategy, Indie, Early Access, Sandbox, Crafting, Singleplayer, RTS, Voxel, Building, Simulation"
Particubes (Open Alpha),16,"25 Oct, 2021","Building, Crafting, Free to Play, Moddable, Co-op, Online Co-Op, Action, Simulation, Experimental, Multiplayer, Programming, 3D, Voxel, Casual, Early Access, Singleplayer, Third Person, Sandbox, Exploration, Platformer"
Goblins of Elderstone,114,"9 Jan, 2018","Early Access, Strategy, God Game, City Builder, Colony Sim, Grand Strategy, Indie, Simulation, Fantasy, Management, Crafting, Exploration, Outbreak Sim, Political Sim, Wargame, Resource Management, Singleplayer, Survival, Stylized, Building"
Ultimate Summer,11,"15 Jan, 2021","Early Access, Tower Defense, Shooter, Arena Shooter, Survival, Action, Singleplayer, Gore, Crafting, Violent, Indie, Open World, Third-Person Shooter, Horror, Comic Book, Third Person, Aliens, Dark Comedy, Dark Fantasy, Dark Humor"
UNKNOWN REGION,22,"16 Aug, 2020","Open World Survival Craft, Post-apocalyptic, Base Building, Early Access, Crafting, Indie, Building, Open World, Survival, Third Person, Adventure, Simulation, PvP, Driving, Zombies, Horror, Online Co-Op, First-Person, Hunting, Local Co-Op"
Gem Forge,28,"1 Nov, 2016","Casual, Indie, Match 3, Puzzle, Arcade, 2D, Family Friendly, Crafting, Singleplayer, Addictive, Strategy, Tactical"
Within the blade,268,"17 Aug, 2019","Action, Indie, Pixel Graphics, Ninja, Platformer, Early Access, 2D, Stealth, Singleplayer, Difficult, Side Scroller, Hack and Slash, Arcade, Retro, Atmospheric, Crafting, GameMaker, Dark, Gore, Fast-Paced"
Zafehouse Diaries 2,104,"16 Jun, 2017","Zombies, Turn-Based Strategy, Survival, Horror, Turn-Based, Survival Horror, Roguelike, Choices Matter, Base Building, Character Customization, Procedural Generation, Strategy, Exploration, Crafting, Simulation, Turn-Based Combat, Post-apocalyptic, Turn-Based Tactics, Time Management, Management"
Roguelands,2827,"13 Jun, 2016","Action Roguelike, Roguelike, Multiplayer, RPG, Pixel Graphics, 2D, Adventure, Action, Co-op, Indie, Roguelite, Platformer, Difficult, Survival, Side Scroller, Perma Death, Crafting, Retro, Singleplayer, Great Soundtrack"
Zombie Survival online,78,"29 Apr, 2021","2D, Survival, Battle Royale, Casual, Crafting, Third-Person Shooter, Top-Down, Pixel Graphics, Free to Play, Multiplayer, PvP, Singleplayer, Massively Multiplayer, Indie"
Fidget Spinner Editor,37,"9 Oct, 2017","Clicker, Idler, Sports, Crafting, Point & Click, Tabletop, Strategy, 2D, Relaxing, Casual, Simulation, Minimalist, Stylized, Mystery, Adventure, Singleplayer, Indie, Psychological Horror, Action, Memes"
The Gorcs' Forge,19,"12 Apr, 2021","Crafting, Inventory Management, Story Rich, Relaxing, Clicker, Soundtrack, Economy, Resource Management, RTS, Strategy, Minimalist, Fantasy, Mythology, Simulation, Early Access, Management, Top-Down, Casual, Singleplayer, Wargame"
CHR$(143),11,"4 Aug, 2021","Automation, Building, Physics, Puzzle, Programming, Logic, 2D, Pixel Graphics, 1980s, Retro, Crafting, Simulation, Grid-Based Movement, Level Editor, Singleplayer, Adventure, Resource Management"
Atelier Sophie: The Alchemist of the Mysterious Book,1668,"7 Feb, 2017","Anime, JRPG, RPG, Cute, Female Protagonist, Crafting, Great Soundtrack, Singleplayer, Adventure, Fantasy, Turn-Based, Turn-Based Combat"
Islet Online,376,"11 Feb, 2019","Massively Multiplayer, Indie, Sandbox, RPG, Multiplayer, Anime, Early Access, Building, Survival, Crafting, Open World, MMORPG, Cute, Voxel, Fishing, LEGO, Mining, Flight, Nature, Family Friendly"
